epoch;decomp_loss;ihm_loss;los_loss;loss;pheno_loss;train_decomp_acc;train_decomp_auprc;train_decomp_auroc;train_decomp_minpse;train_decomp_prec0;train_decomp_prec1;train_decomp_rec0;train_decomp_rec1;train_ihm_acc;train_ihm_auprc;train_ihm_auroc;train_ihm_minpse;train_ihm_prec0;train_ihm_prec1;train_ihm_rec0;train_ihm_rec1;train_los_kappa;train_los_mad;train_los_mape;train_los_mse;train_pheno_auc_scores;train_pheno_ave_auc_macro;train_pheno_ave_auc_micro;train_pheno_ave_auc_weighted;val_decomp_acc;val_decomp_auprc;val_decomp_auroc;val_decomp_loss;val_decomp_minpse;val_decomp_prec0;val_decomp_prec1;val_decomp_rec0;val_decomp_rec1;val_ihm_acc;val_ihm_auprc;val_ihm_auroc;val_ihm_loss;val_ihm_minpse;val_ihm_prec0;val_ihm_prec1;val_ihm_rec0;val_ihm_rec1;val_los_kappa;val_los_loss;val_los_mad;val_los_mape;val_los_mse;val_loss;val_pheno_auc_scores;val_pheno_ave_auc_macro;val_pheno_ave_auc_micro;val_pheno_ave_auc_weighted;val_pheno_loss
38;0.04484960040326299;0.10631014637083845;1.6581468696530695;2.8469256646629177;0.2935937288981024;0.9901008;0.4835279909567779;0.9618239859697306;0.4812504965440534;0.9908885;0.779156;0.99916846;0.24203543;0.9235999;0.7105133730698164;0.9288284212702071;0.627906976744186;0.9287608;0.83367556;0.9898267;0.4017813;0.6079035675854577;227.01674279121477;258.5179725257763;176137.0408425585;"""[0.8550484297872827, 0.9353699848834325, 0.8112147500950626, 0.7719450203466143, 0.8276542185433328, 0.7707733605661151, 0.7698067189560802, 0.7851000830321959, 0.8195006792236725, 0.839876735706619, 0.8989412520426594, 0.8181968845191215, 0.7925687317669305, 0.7717047509452574, 0.8059783586706117, 0.8012227340014879, 0.8220357121734823, 0.8011724693410975, 0.7605145314599939, 0.8159565514822096, 0.7712126233476229, 0.8467626846501236, 0.9186436222975449, 0.8567861347406522, 0.9068240198237086]""";0.8229924416961165;0.8600207145757772;0.8167570131815723;0.97857344;0.30692851184701286;0.883812795332662;0.10588695797297766;0.34129520605550884;0.98181653;0.5463402;0.996545;0.18396702;0.88629377;0.5476868010509354;0.8587189651241396;0.1456735570789509;0.4922048997772829;0.90022975;0.68115944;0.9765041;0.31685394;0.39768709139276126;1.268279004856661;113.42429403870507;190.27539010751835;38738.35209336838;2.3941655139536895;"""[0.794229888359764, 0.9164553577125437, 0.7320052770867433, 0.6637977085469718, 0.7421517033861095, 0.675531601441589, 0.6983425226036395, 0.6922950874932582, 0.7232037737715772, 0.7603915123399458, 0.8431456463000088, 0.7481451860468874, 0.7004531910210736, 0.6467884117027953, 0.743930580903066, 0.7288941276256049, 0.7348878091830876, 0.7238820567243065, 0.6861858417917888, 0.7084982507404947, 0.6866585791108109, 0.7938895122516909, 0.8789584348190793, 0.8155366920960712, 0.8575920896282465]""";0.7478340337074862;0.8050351700123933;0.736488418951391;0.35672534537959033
39;0.045669792097065495;0.10765265297259193;1.6576464362305976;2.8480258274978563;0.2943558511371284;0.989677;0.45680725106445846;0.9581397740817053;0.4600051567861322;0.99013317;0.81744456;0.99951196;0.17993574;0.9192803;0.6802180540501948;0.9219394467850526;0.6123762376237624;0.9236485;0.8323632;0.990961;0.3539604;0.5926585769488297;241.60516785663717;314.0485377483857;182119.9150398151;"""[0.8550503252004796, 0.9301776253652552, 0.8067248553568873, 0.7705420266565605, 0.828772322184118, 0.7650112572813688, 0.7690393821945924, 0.7888131713697333, 0.8183356686257834, 0.8389894251661614, 0.8992397694234633, 0.8205789450201271, 0.7932125121060756, 0.7719883690130489, 0.8056285360760482, 0.7912304969370881, 0.8232904384287811, 0.79918917237222, 0.7533383908011215, 0.8173176899695418, 0.7697419109913798, 0.8442605947148911, 0.9154904739280254, 0.8527307769291462, 0.9053160721005311]""";0.8213604083284973;0.8582579886973984;0.8156511622065562;0.9793777;0.27972954666252847;0.8747919563394487;0.10593177968838763;0.3214465937762826;0.98107314;0.60909456;0.99817896;0.12842725;0.8805365;0.5228920455695808;0.8563691415236967;0.14335072953629657;0.49321266968325794;0.8931046;0.6628571;0.9786696;0.26363635;0.43432457650004985;1.2873941905605908;127.33501761038428;254.7895834140118;45154.89965058533;2.4233472345388396;"""[0.7904900880365051, 0.8999645103102557, 0.7356191358005117, 0.6605399796102518, 0.7517951926165916, 0.6792212520618682, 0.7007367549920741, 0.6997652697880602, 0.7261249946767412, 0.7592802316413192, 0.8453840811439766, 0.7487403782503146, 0.7012296321020082, 0.6438490143711052, 0.7416622252449996, 0.7242143685348074, 0.7484896236105767, 0.7263816974861041, 0.6797536376371902, 0.7179979611897914, 0.6836602055623019, 0.7892563185295058, 0.8792484102681065, 0.8132592645012149, 0.8600532129204707]""";0.748268697635466;0.8046116122572312;0.7366313984463266;0.357654021366708
40;0.04706137108943347;0.1070359020518746;1.6617185741381668;2.855244319826811;0.2941979110538794;0.98986536;0.4754040509698656;0.9620464241777236;0.47372807365663944;0.9904015;0.8103641;0.9994284;0.20138903;0.9231927;0.6993121078099926;0.9270719731316714;0.6287128712871287;0.931991;0.7891403;0.985368;0.43232524;0.6103346106593373;229.9984014542009;282.76543439196985;175746.76323748715;"""[0.8567541669324915, 0.9358835608413693, 0.81326631393622, 0.77151661662996, 0.8320622346682928, 0.7734900098706305, 0.7706910999867077, 0.7926520938837587, 0.8209069901614936, 0.8416905662641089, 0.9032063657960778, 0.8225158165354564, 0.7924509146639921, 0.7722498989557641, 0.8058208518907795, 0.7991324642596755, 0.8271062662488187, 0.8016486902018214, 0.7588855798113606, 0.819852225181723, 0.7735674315517393, 0.8472596615366964, 0.9180596931182097, 0.8554582568217078, 0.9078201259952412]""";0.8245579158297638;0.8608175184012692;0.8180220521736554;0.9793837;0.29941707131744166;0.8832895285305497;0.10203443384066978;0.33773291925465837;0.9814242;0.60832185;0.9978101;0.15260525;0.8795779;0.5252562521423353;0.8568750566329791;0.14288859330435458;0.48729792147806006;0.90332323;0.5884774;0.9641706;0.33178654;0.410375626932343;1.2757963693192458;113.2118743253876;212.18021039280197;38614.8062019915;2.4002673301867423;"""[0.7941338273722361, 0.9054076133084364, 0.7377504353373127, 0.662136869715562, 0.7632765736610547, 0.6814839572192514, 0.6981478860890724, 0.7000272464097179, 0.7269621459457367, 0.7638303904236657, 0.8458470894179749, 0.7513949825774396, 0.7053689245656478, 0.6442437222479989, 0.7400970312275519, 0.7310885034633522, 0.7562999485656738, 0.7245691782184585, 0.6708133905484954, 0.708021194130042, 0.6869543745901892, 0.7900933730858981, 0.8778585404566059, 0.8157534912804836, 0.8572441700312167]""";0.7495521943955629;0.8065795401227327;0.7382203350550857;0.35596061992020306
41;0.045637750422953316;0.1079874893993744;1.654795072649268;2.84308190981194;0.29365405462173405;0.9900682;0.4796438860807403;0.96263750127436;0.477751756440281;0.9912089;0.73388875;0.998806;0.270988;0.92403793;0.6957227730396293;0.9247720316723389;0.6245666171371966;0.9322084;0.7989081;0.9861102;0.43486875;0.6119555330394656;233.3876664496437;275.6047175532466;178343.51004416638;"""[0.8558247854945317, 0.9355223745332968, 0.8114508402720919, 0.772099083416882, 0.8316104591314237, 0.7698626354186722, 0.7717222513326499, 0.7924534376425382, 0.8205039023133203, 0.838661539309818, 0.8992403283148706, 0.8119422260969652, 0.7930714247972616, 0.7721341570798401, 0.8078942888372515, 0.7972356020214921, 0.8258222205521244, 0.8025688613707439, 0.7580649421943675, 0.8194207815273249, 0.7729845887601943, 0.8469155652959884, 0.9181671395549962, 0.8571971430768452, 0.9086820454183077]""";0.8236421049505519;0.859280040708553;0.8171780384260532;0.9789146;0.30774564197306864;0.8840930217378341;0.09807078871894127;0.3323376290859435;0.9824875;0.55128783;0.99619865;0.20824443;0.87648904;0.5308281683476924;0.8576241063873732;0.14591537768037954;0.5137614678899083;0.90355676;0.57894737;0.95933187;0.35321102;0.38246086106926547;1.2701061636214166;118.27112935374926;211.47351690109505;42124.09141653524;2.3891295698893686;"""[0.79261971856551, 0.9059730287489889, 0.7382186412880765, 0.6580517708780034, 0.7493018656652872, 0.6804705223816255, 0.7047568219873491, 0.6885430014120751, 0.7256907643077362, 0.754754417133509, 0.8471837209038008, 0.7378983083708981, 0.7005791605415562, 0.6502061541316999, 0.7428881419061446, 0.7239542895962733, 0.744959385112229, 0.7203135583008182, 0.6804208403688516, 0.7285569641321534, 0.6865889728631179, 0.7938464842965685, 0.8800598832900314, 0.8151331500431758, 0.8562487081346534]""";0.7482887309744054;0.8043108595315207;0.7365159245115569;0.3567164531730442
42;0.045959222963367324;0.10710705239477018;1.6608889374714437;2.854076019252161;0.29536197886971355;0.99000114;0.4735122396732866;0.9605856578680749;0.4732795613477432;0.99070907;0.78607786;0.99925095;0.22703885;0.92383975;0.6943837297655663;0.9233622409060642;0.6146971201588878;0.929836;0.8225324;0.9888296;0.40963256;0.6070220038682054;235.92730544362436;285.7054162376352;179995.89229243237;"""[0.8545689116907471, 0.9339971293567686, 0.8048402695033947, 0.7677040729298186, 0.8262816797804716, 0.7676832604362399, 0.765675004805644, 0.7867554376959967, 0.8158983521470338, 0.8337419467988727, 0.8934928222652205, 0.808292658620906, 0.7873800965206625, 0.7677877224214565, 0.8045605452221043, 0.7940080512080712, 0.8210579602565661, 0.7970842035062093, 0.7537652902690088, 0.8149213383488283, 0.7704497812613926, 0.8456060162644297, 0.9162300387174125, 0.8539668429485089, 0.9046448403457127]""";0.8196157709328592;0.8573339592383797;0.8130981908721976;0.97838074;0.3235383956716098;0.8857766361412481;0.10071546439448857;0.36979211593202793;0.98108894;0.5882857;0.9970951;0.17760718;0.8862634;0.5550152393284454;0.8603183877647254;0.14593117244617218;0.5339578454332553;0.9028012;0.6540284;0.9734352;0.32394367;0.36436910801044;1.2617848435894246;100.12715922904367;178.03326536719518;29565.97875141854;2.3813537207115316;"""[0.785199857082041, 0.9028973170654812, 0.7402927487023695, 0.6600551028442307, 0.7488601453188521, 0.6789376880814508, 0.6938740474462803, 0.6865325910954203, 0.7186384998004784, 0.7579972406218741, 0.8429180310591351, 0.7403125349734566, 0.6972175530806093, 0.6471041094550878, 0.7411658521524456, 0.7336066742218516, 0.7390393462706408, 0.7210704125071603, 0.6664340068360701, 0.7109966101409304, 0.683298752791057, 0.7905284383256849, 0.874972377081741, 0.8127109693884691, 0.8564662181043682]""";0.7452450849778874;0.8030351619848527;0.7338379261508918;0.358774763203513
43;0.04621102234139482;0.10801430946849865;1.6604126943077795;2.8537503713769823;0.29531744899252005;0.98993516;0.47206790388043424;0.9602099250054522;0.4696070283746884;0.99064034;0.7855165;0.99925363;0.22451766;0.92168236;0.6981230669847838;0.9258893945049823;0.6272189349112426;0.9305531;0.78519195;0.9852192;0.42357;0.6062980243791746;236.29464291554416;284.9699083257863;181091.40154229544;"""[0.8554062543163329, 0.9354033270794286, 0.8105036915483337, 0.7683207184127431, 0.830913200173413, 0.7698438712220943, 0.7706259278301001, 0.7921646846421367, 0.8200481961423123, 0.8384849739895243, 0.8982981225747119, 0.8172112791361505, 0.7887338347020034, 0.7689106310888845, 0.8054630572387704, 0.7973608312660756, 0.8252685681188014, 0.7986039652211898, 0.7580255353903197, 0.8116054206435388, 0.7705364171853972, 0.8447589634850513, 0.9128250965633355, 0.8548478864768887, 0.9027146930922347]""";0.821875165901591;0.8588815011755349;0.8154193646793156;0.9790487;0.30734727295317416;0.8846380286443123;0.09986272243994257;0.33606063215915943;0.981736;0.57921636;0.9971276;0.17569546;0.88387895;0.5453484094540242;0.8595982040140155;0.1507212546118528;0.5161290322580645;0.90385896;0.625;0.9689729;0.33410138;0.4026725564674649;1.29053465118028;111.99113623725749;211.0876685747841;38881.581006513385;2.4244644049478463;"""[0.7916843883836272, 0.9043737215950125, 0.7304520632228613, 0.6666206144685519, 0.7495582225781743, 0.6661271953485584, 0.7031061303952921, 0.6927005303529694, 0.7264495280517713, 0.7608878239651999, 0.8384679491431092, 0.7457508937564783, 0.701288872630336, 0.649334182243081, 0.7418478668665948, 0.7298800257087767, 0.7444913383909215, 0.7204572888742572, 0.6704601840913185, 0.7098035037582047, 0.6839663622854952, 0.7881713590236166, 0.8710842062394167, 0.8099659600682378, 0.8455368184981269]""";0.7456986811975994;0.8044024260102463;0.7358072542578084;0.35865544706344454
44;0.04630354510057616;0.10798681404323046;1.6668958562933558;2.8638127527920028;0.29556806320153894;0.99003404;0.4703198140604761;0.95922135192765;0.4717404692373403;0.9910511;0.74542314;0.99893314;0.2572365;0.92345005;0.6983961441585097;0.9239080262021824;0.6204849084611579;0.9303041;0.811412;0.9877505;0.4159643;0.6055892023078655;242.01286180286078;328.09790597458164;182570.59139439292;"""[0.8534449911885867, 0.936022283399145, 0.8057084790749711, 0.7669054033972527, 0.8284420415737942, 0.7660654541611617, 0.7662392446127986, 0.7893195768940413, 0.8196158851743341, 0.8355395825764925, 0.8981339352790204, 0.8178707345248994, 0.7874424231460203, 0.7699386284157737, 0.8049819725733711, 0.7937203500569852, 0.8238275187635238, 0.7977747072455592, 0.7554217785216899, 0.8085617378373184, 0.7709379835369716, 0.8421511970533025, 0.9144827027622597, 0.8517912562450588, 0.9031466185352273]""";0.8202994594619823;0.8578268324346447;0.8140886920057981;0.97806436;0.3059001433444358;0.8864627314765038;0.09995927449284796;0.33442899283607247;0.9821251;0.5117787;0.99568945;0.1995786;0.88134557;0.5370088624261425;0.8589385563907856;0.14839234142515437;0.5123042505592841;0.90284204;0.6147541;0.96673745;0.33783785;0.37902609564242806;1.3042744147012268;119.32911310184312;218.69857044514566;42977.93923166756;2.4445296376452417;"""[0.7932158088515577, 0.9090143992857214, 0.7312517337771803, 0.6690426295166776, 0.7525838133119819, 0.6833646700986621, 0.6945177285059406, 0.7069625275238642, 0.7251198327419378, 0.7597990575742387, 0.8369260402111474, 0.7509878439925485, 0.6986398609627604, 0.6489259952934306, 0.7381720533023913, 0.7252476977434532, 0.7495940758680757, 0.7204587686964998, 0.6696820827201826, 0.7240111490358092, 0.6902035736694607, 0.7903314929924835, 0.8723552501104961, 0.814966241515874, 0.851196050629532]""";0.7482628151172763;0.804913478665257;0.7370703056295255;0.35848028075375077
45;0.04530343869724298;0.10732763792639717;1.6532385049297835;2.8414996144508136;0.2948728920286857;0.99015784;0.48364426586142073;0.9607076519233586;0.4769081282595332;0.9911481;0.75686187;0.9989598;0.2662952;0.9230255;0.7020679288674456;0.9256530953216302;0.625308947108255;0.9312882;0.7950368;0.9859907;0.4275828;0.6143016319819296;235.05502962942202;299.3100062254071;179450.0308399489;"""[0.854198712837201, 0.9366750531512891, 0.809263890904963, 0.7701160248618459, 0.8315893294247662, 0.7699531668207452, 0.7683113221514564, 0.7938133160917582, 0.8211845311720485, 0.8393190587893476, 0.8994135071372646, 0.8206068027516281, 0.7908656858167473, 0.7709627838911248, 0.8054563649748182, 0.7999253051139777, 0.8269561606638859, 0.7981458964564618, 0.7586660069952987, 0.812459015902258, 0.7727917412689288, 0.8441149473804377, 0.918205612191749, 0.8579738060844972, 0.9076033437068947]""";0.8231428554616558;0.859856293027776;0.8166697472762116;0.978356;0.3111704386862207;0.8815255146231441;0.10253811283124044;0.34678083319611397;0.9816961;0.55994356;0.99643433;0.19627555;0.88357013;0.5602762748904377;0.858796429140762;0.14254074617806436;0.5253863134657837;0.9016994;0.65400845;0.9705882;0.34444445;0.3891677639062717;1.2811724774187465;120.02934612417266;215.2082146920269;42393.225247970375;2.4100117184756185;"""[0.7908158661019395, 0.9158868015565836, 0.7338952183752052, 0.6693362520043168, 0.752600753057086, 0.6784509747037979, 0.6979348243746836, 0.7061329647092114, 0.7188654006436581, 0.7623012577056373, 0.8445829006576671, 0.7519111360728883, 0.7030727774617549, 0.6482316610011623, 0.7400203353379718, 0.730913022354927, 0.7479425240173226, 0.7231902655130732, 0.6712306169580997, 0.7092402446764889, 0.6874543769501618, 0.7936849045441962, 0.8716776222948701, 0.815067953461263, 0.8599785461258295]""";0.748976768026392;0.8062462668363974;0.7375004494806902;0.3572067440122137
46;0.04503916654831987;0.10724868991659532;1.644658717044786;2.827755361818592;0.2942783808258095;0.9900785;0.48117050018911084;0.96196636156167;0.4786334960123795;0.99109447;0.7479499;0.9989341;0.2605694;0.9222278;0.6988598309971495;0.9268496341519827;0.6209117938553023;0.928184;0.8188332;0.98888123;0.3964321;0.6155348567463923;229.33535922468053;265.8897800938427;176386.4641077168;"""[0.8551831713762094, 0.9377812853943557, 0.8117054360993337, 0.7705039237970575, 0.832742836417463, 0.7729940537928355, 0.7706140297597648, 0.7885055474085194, 0.8209092303500767, 0.8382444086630403, 0.8996491700933569, 0.8204756095775421, 0.7899282882747096, 0.7720602575439751, 0.8074061107300663, 0.7966470575204673, 0.8245131264082366, 0.800899874003509, 0.7600575410322966, 0.8175947350716913, 0.7730990431926468, 0.8460947929111988, 0.9194622275612018, 0.8585493490458659, 0.9083358398198221]""";0.8237582778338097;0.8603732357338789;0.8172171312175833;0.9781656;0.3042612269450303;0.8821172539672296;0.09910697796740667;0.3432848372718863;0.9820793;0.5313381;0.9958375;0.20615955;0.8807906;0.5541389965703267;0.8572097408354429;0.14162716192174205;0.5291479820627802;0.89781743;0.6401869;0.9724212;0.3071749;0.40216608950821386;1.3048721410251078;116.28333097906628;214.18069361889113;40955.86598938229;2.4423443759522434;"""[0.791416409241965, 0.9097692046809388, 0.7342802358931391, 0.6599592192678513, 0.7507533449767871, 0.6758020473269529, 0.6961852156084056, 0.6884902721419146, 0.7256127539447638, 0.7543164813257754, 0.8503418976099892, 0.744961483916715, 0.6950281667320306, 0.6456656919826325, 0.7398332026537553, 0.7224375279783739, 0.7425306540098993, 0.7239394953932656, 0.6755953719709287, 0.7178188021859135, 0.6875133398137331, 0.7956639022790004, 0.8771897066145999, 0.8146308523409365, 0.8551840730615434]""";0.7469967741180724;0.8048991381631846;0.7352192953180711;0.35760375985291293
47;0.04572300431339266;0.10666631439180119;1.646604584879772;2.832274187968083;0.29531104212367226;0.9901597;0.48243548532092007;0.9616250208247035;0.4780214318376111;0.99109983;0.76086956;0.9990117;0.2595479;0.9231027;0.6983492385718565;0.9248212691782358;0.6267990074441687;0.92885375;0.82382894;0.9891318;0.40148884;0.6169307640920929;224.69118827181455;261.6848532558948;173554.3293205027;"""[0.8540282406635912, 0.9345869778249491, 0.8057421907342865, 0.7679370380938891, 0.8267252468558145, 0.7672161034129508, 0.7672158241649865, 0.7876977255927498, 0.8171191925818296, 0.8355389726114074, 0.8923783260166307, 0.8028738263797406, 0.7874677301491578, 0.7673829125785283, 0.8057814460860127, 0.793387702874624, 0.819500098811304, 0.7955512509649008, 0.7580518174483459, 0.81389227748701, 0.7709949825699748, 0.8446343991741294, 0.9166047965884703, 0.854131601589441, 0.9051698866800792]""";0.8196644227173921;0.8569588777162398;0.8131583493151674;0.978829;0.3105443067217797;0.887547778521503;0.10075096461221428;0.34273851889510254;0.98202336;0.56342185;0.99659306;0.19420438;0.88808006;0.5608840480865384;0.8635157516912483;0.14242661842787666;0.5123042505592841;0.9023995;0.68075114;0.9761487;0.3251121;0.3838924401246048;1.284506736455093;112.38552774691492;200.86083375337665;39071.849737536715;2.4144357129068394;"""[0.7930337098977035, 0.9089526826736494, 0.7334161469018635, 0.6601529522062756, 0.7469565479419031, 0.6720283637802918, 0.6975242672164199, 0.7012147357665891, 0.7201285347888908, 0.7597921965915548, 0.8404998815446577, 0.7351262714291453, 0.6977966919249312, 0.6397733766297287, 0.7393525307736746, 0.7219585453968227, 0.737482616399205, 0.7096322763679455, 0.6783714182897755, 0.7218809757007603, 0.6899837143248441, 0.7923868863466179, 0.8783837813047679, 0.8205488918801982, 0.8578885846418555]""";0.7461706632288029;0.8033947140421981;0.7339405526394904;0.35843931209852065
48;0.04647301434317416;0.11097224284779383;1.658601857065691;2.852966366179581;0.29639611468422356;0.98999506;0.47239939043675766;0.9595484207155376;0.4710012331437209;0.9906679;0.7909868;0.99928725;0.22272167;0.92315406;0.693522536925761;0.923328271445669;0.6133663366336634;0.93106925;0.79869527;0.9864364;0.42425743;0.609291910579224;232.06116454263233;257.2482382257051;178810.6292586523;"""[0.8521803282202517, 0.9357879886641011, 0.804001235827789, 0.7655547550346194, 0.8254647918619153, 0.7641998798107905, 0.7639016799658029, 0.7877817248288529, 0.816541696390131, 0.8376779564368371, 0.8999841466225583, 0.8145598628275665, 0.7881774154386348, 0.7691230435982301, 0.8042201932945603, 0.792761894498228, 0.8192019387122629, 0.7966906814277602, 0.7564730737955729, 0.8168569806673633, 0.7711221000906505, 0.8433526470333158, 0.9149047192542894, 0.8518500511098995, 0.9029814283048663]""";0.819814088548674;0.8575593284826187;0.8132871397042376;0.9792294;0.3058647992562169;0.8833535881224552;0.10785370570461449;0.3362193362193362;0.9815551;0.61067784;0.9975033;0.17282064;0.8799127;0.5483470453500826;0.856493226906899;0.14489833726633886;0.5160550458715596;0.9035533;0.6015936;0.9638989;0.34633029;0.3964149436097585;1.2760250283698424;119.98027670046326;219.05450741863248;42992.54715642398;2.4082608912844727;"""[0.7943684711411952, 0.9091319258348484, 0.7229883706643732, 0.6578429401182355, 0.7509756616760094, 0.6633537582567437, 0.686265348713103, 0.6974658249693446, 0.7219021587124005, 0.7568554343164816, 0.8461656920245364, 0.7512898791585175, 0.698334594821832, 0.6474049179296746, 0.7381503864278519, 0.7333350505763855, 0.7387558806867164, 0.717806294565166, 0.6678001892251368, 0.7181237125512357, 0.6901970227670753, 0.7979852837310302, 0.8740110041401552, 0.81624107955213, 0.8570899560708669]""";0.7461536335452417;0.8047477082423132;0.7343242986067329;0.35738998473046096
49;0.047129247163363974;0.11002609548131471;1.6696863211769981;2.8708572353276196;0.2971932898323646;0.9898262;0.4485681128358393;0.9558171873888798;0.4557027489358316;0.9906491;0.75441706;0.9991342;0.2199833;0.9200401;0.6715536004764676;0.917042020258489;0.6;0.9295274;0.7707363;0.9845691;0.41001487;0.5905191365137104;236.23849028101517;267.0679202049423;182842.1453447819;"""[0.8450686007346326, 0.9324027054162092, 0.7986199711038255, 0.7618881193876437, 0.8171120044527036, 0.7613559265715566, 0.76505431173487, 0.7780636327844213, 0.8101048048307977, 0.8317288032361445, 0.8851900738889413, 0.8118323717374841, 0.7851922549356797, 0.7658082162028494, 0.8002914611996812, 0.7849669802094177, 0.8096485189847573, 0.787820362129643, 0.753802116048453, 0.8067089728711576, 0.7616645830939093, 0.8369979981173459, 0.9084045425511006, 0.8415980466050287, 0.8936984938241082]""";0.8134009549060944;0.8526745773036046;0.8078248166812656;0.9788047;0.290367436207714;0.8754500195439949;0.10246213345500149;0.33015381971298446;0.98199713;0.53977716;0.99660367;0.17899802;0.8779963;0.5283700236392452;0.8482360665023203;0.1496861050038645;0.5;0.90129614;0.59183675;0.96443814;0.3280543;0.38561480446014385;1.2990883475213686;114.40478963180085;198.4949577789026;40318.71624553831;2.443213885404161;"""[0.7877796573602226, 0.9021940789263483, 0.7248811695794124, 0.6534276482482584, 0.7389389149913588, 0.6705266612850287, 0.686732261908596, 0.6676833479736458, 0.7089829559989363, 0.745986763255932, 0.8172971426814246, 0.738262053106614, 0.6908807559135719, 0.6469469326032475, 0.7366426469684322, 0.7273313184348188, 0.7286254019926395, 0.7208319778223252, 0.6772149810262333, 0.7096951478758182, 0.6842274853156923, 0.779183379190934, 0.8674866494316226, 0.8024829129426919, 0.8395525646696634]""";0.7381517923801388;0.7987759724345779;0.7270136622929657;0.36218201926525073
50;0.04733717189442422;0.11079564764943162;1.6877954374479625;2.899890460443788;0.2987010046699059;0.9896694;0.4498225555148366;0.9537090208804948;0.4597379392495533;0.9903328;0.7754739;0.99929833;0.19899145;0.91933775;0.6752618534129327;0.9179766335870644;0.6086095992083127;0.9272513;0.78585654;0.9864933;0.3904008;0.5856915583079181;251.9966165010186;389.4548477153742;189005.6626676666;"""[0.8460721684956478, 0.9330160243334064, 0.7992902363352653, 0.7645686494120787, 0.8194349536623252, 0.7629903598810599, 0.766031390178709, 0.7784837669618156, 0.8110047553569778, 0.8330691248492657, 0.8885584290795525, 0.8127262615200994, 0.7858754416089389, 0.7643826577862557, 0.8016341238436459, 0.7874535683032295, 0.8105427994179399, 0.7938988354813927, 0.7536535380089769, 0.8118086849469852, 0.7645676919676312, 0.8392768827826353, 0.9105390447734522, 0.8431116098240121, 0.8962707051988409]""";0.8151304681604056;0.8537133931099253;0.8091620498564701;0.9791154;0.3049301872652582;0.8763610187521303;0.10729020460468892;0.33801724137931033;0.9810433;0.6323683;0.9979208;0.15645495;0.88142043;0.5369418757059796;0.8503996379341291;0.14620003301507453;0.5035128805620609;0.903049;0.61276597;0.96663;0.33723652;0.3920595555893984;1.2938408108974546;121.57260273690498;241.57661747838338;43927.98166593595;2.438870401551596;"""[0.78871287962651, 0.9038171662429079, 0.7170711702195762, 0.6532107292019609, 0.7448838139264714, 0.6664733751773408, 0.6836769098723009, 0.6833245135018484, 0.7196544826622584, 0.7509222206764741, 0.8247701523162949, 0.7391282196792411, 0.6946645332156257, 0.6494114991809345, 0.7408249567991377, 0.725803332320641, 0.7309861186133381, 0.7208711823188613, 0.6785545765781777, 0.7146321305258035, 0.6869843542204959, 0.7859433878150531, 0.8680117651613971, 0.8057691735069626, 0.8522459034809232]""";0.7412139418736214;0.7997619993236134;0.7299399672768132;0.36157899068674626
51;0.04654169560027159;0.11074024759499829;1.6805322476852476;2.8875337423846696;0.29804562636377546;0.9898486;0.4587633101775959;0.9562975491443271;0.46555729859608014;0.9906429;0.7635844;0.9991629;0.22268115;0.92149866;0.6810465200969229;0.9205928743477514;0.6084158415841584;0.9293324;0.79423076;0.9865544;0.4089109;0.5973377692600839;240.39443456341328;325.3117579482527;184914.36223606285;"""[0.8478485250520194, 0.9345342352987965, 0.8029247687859676, 0.7661487585914002, 0.8213392174565455, 0.7646567666092068, 0.767911140030658, 0.7847601081137334, 0.8146075081705566, 0.834403178411528, 0.89275473230307, 0.8158211025794646, 0.7882689304153365, 0.7659759886447788, 0.8027289035254381, 0.7891088884809836, 0.8143781167836585, 0.796085607536009, 0.75702026560076, 0.813037629331836, 0.7673060232502151, 0.841212257211958, 0.9124965566920129, 0.8469406830228854, 0.8975998223109414]""";0.8175947885683904;0.8553509369872467;0.8113916615898179;0.9791081;0.303419559872914;0.8835167805351603;0.10268620483168235;0.3331342264698353;0.981696;0.5894947;0.9972301;0.17622462;0.88175046;0.543355144762105;0.8537507545727732;0.1520677538603536;0.5011547344110855;0.90402687;0.607438;0.9659376;0.3394919;0.38642802161137535;1.302030923920025;116.65119568922856;223.03409310417356;41016.77353711748;2.446640858600061;"""[0.7864360761799799, 0.9041539353816556, 0.7236884726076517, 0.6561625150501065, 0.7430868030867379, 0.6720862644040132, 0.6866937644364313, 0.6904505758284764, 0.7217028816184582, 0.7470868587583697, 0.8264129793407635, 0.7481178722425037, 0.6941111289944666, 0.6442550965535889, 0.7352651903795684, 0.724690568011259, 0.7320532393479079, 0.7188730729610155, 0.6922935701930322, 0.7182990566517948, 0.6919217354792203, 0.7851198644213562, 0.870462093327215, 0.8023537379604235, 0.8518992771670582]""";0.7427070652153221;0.8009979073150891;0.7302703115178004;0.360494714384082
