epoch;loss;train_auc_scores;train_ave_auc_macro;train_ave_auc_micro;train_ave_auc_weighted;val_auc_scores;val_ave_auc_macro;val_ave_auc_micro;val_ave_auc_weighted;val_loss
68;0.262395914712262;"""[0.9031629026257101, 0.9706597772465054, 0.9051156807225963, 0.8296339008902535, 0.9390004338390542, 0.8414474649628372, 0.8337652504070052, 0.8700510517516816, 0.8915253626697184, 0.9059191785138521, 0.9551786057900992, 0.8971070191706856, 0.842836134492869, 0.8461388287570155, 0.8505623402920559, 0.876358069407008, 0.9382743760670482, 0.8759546251798257, 0.8196866333774027, 0.8981102218642641, 0.8210755298634476, 0.8919978866232126, 0.9581200270581273, 0.9155804673599954, 0.9577918685671731]""";0.8894021454999778;0.9108060282201933;0.8815745102470731;"""[0.8021667801119553, 0.9066304629129535, 0.7474984831664595, 0.6737926676704559, 0.7461343965246515, 0.6762134351211191, 0.7082924319965489, 0.6940027333810208, 0.7348140887997174, 0.773211230361534, 0.8649840567266103, 0.7815541213211676, 0.7005099141189656, 0.6583308232890804, 0.7462062574840864, 0.740816621245071, 0.7412403884804399, 0.7370359099575168, 0.6725825012103448, 0.7243904797425166, 0.6916259041116805, 0.8024649813698657, 0.8880105700041363, 0.8202627803231013, 0.8692870126747015]""";0.756082361284228;0.8097722616392269;0.7456126155841982;0.3600235258301729
69;0.2617685702014539;"""[0.9013176651296214, 0.9700434451922519, 0.9053105923004305, 0.8309385964644083, 0.937522516015204, 0.8410939494362006, 0.8315430160691692, 0.8696565039890172, 0.8913438214330364, 0.9052886466278175, 0.9543912622900075, 0.8940801752402195, 0.8422462492589122, 0.8447274969241453, 0.8492819213970106, 0.8754193366501258, 0.9373296381262809, 0.8758878248764509, 0.8213319221967964, 0.8917483408865057, 0.817888359233145, 0.8912003467759083, 0.9587406538069381, 0.9151881363719838, 0.9572319927207963]""";0.8884300963764953;0.9100425083389957;0.8807293400092913;"""[0.7992901945609331, 0.9081914096821628, 0.7440019500253027, 0.6767649219950997, 0.7452872527550186, 0.6778102256403985, 0.7135517355806652, 0.6939930328511393, 0.737080145704218, 0.7745915066719761, 0.8680097370007758, 0.7819676390586143, 0.7122324086906257, 0.6635218667006854, 0.7472533528694153, 0.7498293382843468, 0.7401349825775461, 0.7304553521264926, 0.6764511873350924, 0.7223771635379111, 0.6900032245154104, 0.8037019513529581, 0.8866930371971893, 0.8201265404150393, 0.8697104997277104]""";0.757321226274269;0.810552954128808;0.7476337443843855;0.36049779218138717
70;0.2635937955240817;"""[0.9010457635425991, 0.9702184126558314, 0.902439068928506, 0.8289517363471263, 0.935771695058599, 0.8412282593869069, 0.8298682001175496, 0.8684066211496939, 0.8900281827407729, 0.9031143600835907, 0.9534611548355051, 0.8918629869328424, 0.8403983829718832, 0.8428917353376892, 0.8465450870059796, 0.8746312144459224, 0.9343645184723952, 0.8724523418873471, 0.8146712234500733, 0.8871099071464693, 0.816650732148732, 0.8896128322515037, 0.9575592971313454, 0.9120382542503441, 0.9559121756582726]""";0.8864493657574992;0.9080088128543948;0.8788624737438746;"""[0.8023710849016485, 0.9064422579232009, 0.7446515275274825, 0.6679219667149116, 0.7399463095040993, 0.6807283028231993, 0.709217887284955, 0.6951086188263513, 0.7308241778568811, 0.7715587692942556, 0.8629401607259795, 0.7818117406593549, 0.7117027889236366, 0.6563295038936646, 0.7489767134331501, 0.7433613421603577, 0.7392234788276201, 0.7339192167864198, 0.6788749694905182, 0.7314817872025468, 0.6865148630691523, 0.803091441367661, 0.8880168166590028, 0.815860377325736, 0.8644694621488817]""";0.7558138226132267;0.8094881403930961;0.7451578999012378;0.3603568835640942
71;0.2639413417039283;"""[0.9015139875140441, 0.9687762347710132, 0.9029293660407833, 0.8294718166204806, 0.9365386362718991, 0.8408614555340398, 0.8295994628556451, 0.8646178495693263, 0.889677360269617, 0.9046369932079392, 0.9541057490457111, 0.8930019231916985, 0.8404870716954588, 0.8425619534011628, 0.847876807485528, 0.872981674666857, 0.9351852528309266, 0.8766898718300865, 0.8175276388073133, 0.8901499260164831, 0.8176984154700935, 0.8890923902308454, 0.9576342720441128, 0.9125589764318887, 0.9562674841106138]""";0.8868977027965427;0.9088084242749048;0.87927209482192;"""[0.7973695880271422, 0.9137589806445243, 0.7535530846903636, 0.6676064474977518, 0.7409315062631708, 0.680973028693943, 0.7094297802173561, 0.6866391384139863, 0.7327834721332479, 0.7736358045557291, 0.8719941956882256, 0.7841353374689474, 0.7056560446804349, 0.6626456217972784, 0.7483882583452703, 0.7462600120560029, 0.7394678449156922, 0.7224105131339277, 0.6706189448025173, 0.7335937146748476, 0.6832664493458906, 0.7993848835286184, 0.8862484878603151, 0.8203619221230718, 0.8612028780978039]""";0.7556926375862425;0.8094490638042096;0.7453227579130576;0.35941580354026004
72;0.264141018743286;"""[0.9011018695500417, 0.9688333825992708, 0.9040140419947507, 0.827918330400487, 0.9370867249043664, 0.8415565198476651, 0.8313695354280318, 0.8661678118727851, 0.8865978568420344, 0.9043968694771392, 0.9536735434019388, 0.8908309898395989, 0.839889709197429, 0.8434568674617439, 0.8472086939585444, 0.8768892598921761, 0.9346814193656503, 0.8737571902362182, 0.8158415784610189, 0.8878559255391688, 0.8157337659381946, 0.8904368367238849, 0.9572263917530994, 0.913029533097303, 0.9547853520060638]""";0.8865735999915441;0.9082368109476427;0.8789231533639528;"""[0.8013181382018093, 0.9076794537452066, 0.7506402199950588, 0.6680219186374743, 0.7395281178857281, 0.6746785655920533, 0.7099744319877102, 0.690797525117784, 0.7303393375605189, 0.7710667254361598, 0.8610636515912897, 0.783953389602972, 0.708107394404357, 0.6585828361401996, 0.7474729146646142, 0.7446600279443566, 0.742629700005758, 0.7281746115226005, 0.6824166061548547, 0.7297445654641281, 0.6874347478781226, 0.8037094613936442, 0.8857693016760232, 0.8243260839592919, 0.8648608056927243]""";0.7558780212901776;0.8104225215548543;0.7452459697363453;0.36008246409296146
73;0.2639069508424009;"""[0.9009103229453902, 0.9688519430173148, 0.9029508696632502, 0.8273067400756597, 0.9362546191236234, 0.8402277616995415, 0.829028576842752, 0.8663446040317395, 0.8885269565393487, 0.903963649977199, 0.9537886474599062, 0.8923193235724687, 0.8394503760622603, 0.8425856789230756, 0.847291470785499, 0.8727543730345911, 0.9342958536896893, 0.8754393711889443, 0.8169169602511037, 0.8915045908332313, 0.8176258885371244, 0.8896870277517128, 0.957374724657694, 0.9124095658612761, 0.9548908735741773]""";0.886508030803943;0.9082878112797121;0.8786992839819783;"""[0.8053074773202125, 0.9098712740075835, 0.7501401976557113, 0.6661686968512985, 0.7384339662805623, 0.6794209434769726, 0.7094314381475718, 0.6869707568205965, 0.7300151850434307, 0.7722510587073416, 0.8625036137612028, 0.7824561746083663, 0.7088681953399002, 0.6561461330511238, 0.7484942848579581, 0.7505499580950884, 0.738101409787828, 0.7285384502430747, 0.6872639681222833, 0.7246192282346855, 0.6831322951225282, 0.8040714094881874, 0.8850165569756695, 0.8228093074665519, 0.8666074087353162]""";0.7558875755280419;0.8097835685290602;0.7449076168460633;0.36080784379752984
74;0.2625788480043411;"""[0.902590475460751, 0.9701900124868429, 0.9049844232050022, 0.8288808370012561, 0.9399711742158351, 0.8410453522013572, 0.8312149798975033, 0.8689274871358781, 0.8901650053717411, 0.9054072442237533, 0.9537957338827271, 0.8935861598380779, 0.8418282285579898, 0.8453760532904633, 0.8476867208392875, 0.8739405065259737, 0.9378167768161914, 0.8764174623799866, 0.8174389146078404, 0.8929823518848319, 0.8193684025446483, 0.8914689843632002, 0.9576629885009632, 0.914013735752334, 0.9564949672783034]""";0.8881301991305095;0.9098652624057583;0.8804044867647928;"""[0.8017398461195341, 0.9097047423444571, 0.7454578452750303, 0.6685220131151643, 0.7332880481810944, 0.677364878294399, 0.7041897265859894, 0.6807949301851741, 0.7265687873927312, 0.7706234558328986, 0.8599648351317801, 0.786780516594331, 0.7072327931085324, 0.6560612763275407, 0.7458390179707681, 0.755081395152579, 0.7352253370358778, 0.7235200058705032, 0.6869126248729317, 0.724041343776332, 0.682459508372407, 0.8023600843993921, 0.8841641153349916, 0.8162529476980684, 0.8671192872203068]""";0.7540507744877124;0.8083033940021057;0.7432382348159601;0.3624050577550196
75;0.26226209627877073;"""[0.9021433533003719, 0.9702502966288074, 0.9040023327893398, 0.8313706713423474, 0.9404096872349583, 0.8423405867249898, 0.8324370890652268, 0.870703337485151, 0.89066500484312, 0.9057269208021936, 0.9556271824804241, 0.8960629067370814, 0.8419021372704982, 0.8467496944495696, 0.848388543349393, 0.8779893455739678, 0.9380639435548586, 0.877215382772859, 0.8190326754385966, 0.8927501435249199, 0.8209261772436344, 0.8900932125092265, 0.9576252958068149, 0.9148847014658211, 0.9568160829254757]""";0.8889670682127858;0.9098381578474141;0.8812259422796639;"""[0.8043397277039501, 0.9139981433699601, 0.7571021054857918, 0.6715487533752583, 0.7448492272874316, 0.676283625716773, 0.7090196989683477, 0.6873367671970418, 0.7280846130526935, 0.7706727912142853, 0.8616618421990833, 0.7830972775983632, 0.706601065109453, 0.6571991899376146, 0.748471786833856, 0.7474507369999435, 0.7425075646126944, 0.7241520088757027, 0.6856090058712523, 0.7198670559516215, 0.6839336683551247, 0.8028653533761616, 0.8849560610682332, 0.8183610343514877, 0.867386903072378]""";0.7558942403033803;0.8099661977494725;0.7452925601183206;0.3618567581781879
76;0.26156331418389284;"""[0.9029306986955481, 0.9709006573088065, 0.9057340035199966, 0.8289807327591311, 0.9408219180700891, 0.8446231387853538, 0.8329613169005593, 0.8698901039900261, 0.8911463906698375, 0.9063516076040741, 0.9549458632220803, 0.8950974431665307, 0.8424207721714905, 0.8471528053901898, 0.8500800170886578, 0.8769318674670189, 0.9382201847690741, 0.8772202159001979, 0.8174617357343102, 0.8938112919959829, 0.8163335554161302, 0.891964148680979, 0.9581164659326276, 0.9147265185928342, 0.9577455400129937]""";0.8890627597537807;0.910625632255775;0.8814341641574214;"""[0.7993294869326659, 0.9071468053003481, 0.7548310840191962, 0.6678125466954782, 0.7421310919478251, 0.6704414715365645, 0.7106522102544518, 0.6977698733822006, 0.7262541892037764, 0.7728860329524159, 0.865995093878734, 0.7816280884096545, 0.7051369402348713, 0.6549860315081333, 0.7452576349046747, 0.7431727025965846, 0.7344544193620065, 0.7252092897650554, 0.6820767330597798, 0.7342457616614371, 0.6847923605485042, 0.8024403302167953, 0.8879196406709513, 0.8198797845054256, 0.8630770089897055]""";0.7551810645014894;0.8089869401554042;0.7437525698190983;0.3622011330368717
77;0.26341981900062644;"""[0.901095119528922, 0.9703571114957658, 0.9034249315553222, 0.8301751578347812, 0.9416024599698319, 0.8430774857878796, 0.8330166988581592, 0.8691298005084908, 0.8910281075652965, 0.9057467343383003, 0.9561513534780346, 0.8926189216023532, 0.8417438841186267, 0.8443643064203625, 0.8486071679613278, 0.8764828175502198, 0.9378945704044159, 0.8743531028371273, 0.8130150948738778, 0.8918905743522259, 0.8152290203406748, 0.8903834140441433, 0.9573133853046533, 0.9166117768657428, 0.9567625782647736]""";0.8880830230344523;0.909347576337734;0.8805503196086297;"""[0.8021614381790583, 0.9116251676515715, 0.7540177355646522, 0.6720552878329751, 0.7404469563583683, 0.6805805523727998, 0.7077204257513259, 0.6826177366558815, 0.7274169823794147, 0.7711268485850477, 0.870527906552123, 0.7833104842064755, 0.7063913523890579, 0.6590439387730966, 0.7469560632939349, 0.7428563345215866, 0.7385835536505297, 0.7276515639462209, 0.6836512788803606, 0.7227016788259409, 0.6824012634267463, 0.8024626839034243, 0.8882999625733159, 0.8177337567830482, 0.8631233638662137]""";0.7554185726769269;0.8098389973067727;0.7449817081479331;0.35952815369971414
78;0.2635544390503993;"""[0.8999994489954014, 0.9698025380731214, 0.9029024575924364, 0.8301048813227282, 0.9362092420336794, 0.8409155622121118, 0.8319297453656394, 0.867333385387622, 0.8890192740415325, 0.9043033654316176, 0.9534582719519737, 0.8939850085113853, 0.8405112946315577, 0.8432895664421733, 0.8473740130449872, 0.873235389891185, 0.9345210884812535, 0.8751332292710567, 0.8140798817696415, 0.8906228317161757, 0.8165900793399061, 0.8907846763961385, 0.9570207887107234, 0.9153122542571035, 0.9568623555302631]""";0.8870120252160567;0.908723130281383;0.8794533815335793;"""[0.8015416989135066, 0.9069958517758248, 0.7467411471417096, 0.6683094990409972, 0.7391362356912563, 0.6794943955176483, 0.7041176392820456, 0.6877313921516606, 0.7259839916936884, 0.7739077276812395, 0.8619745660647162, 0.7809403325093306, 0.708877712756661, 0.6587771547238013, 0.7429593790314605, 0.7427022853092088, 0.7341558508560521, 0.7302699194350328, 0.6902300680228795, 0.7171337956859822, 0.6821212012271115, 0.80457154785513, 0.8849546368913285, 0.8185897639671014, 0.8652833294228144]""";0.7543000449059275;0.8087818380458186;0.7439854141042065;0.35979437565638867
79;0.26276887707466023;"""[0.9035630279587508, 0.9710174415961151, 0.9055111129529776, 0.8309231579814544, 0.9396224327187765, 0.8446160648666697, 0.8313935404582541, 0.8717763340092828, 0.8896748780582218, 0.9056812521880648, 0.95538429891245, 0.8954855460578851, 0.841636681217878, 0.8487013183387825, 0.8505139272757308, 0.8789050801986434, 0.936900371726143, 0.8788436526287945, 0.8181702244884411, 0.8949396932975036, 0.8182003443089993, 0.8942733556253855, 0.9579931457474846, 0.9170618140216867, 0.9579579066311351]""";0.8895498641306205;0.9103086765089065;0.8817760699781216;"""[0.8018064483881724, 0.911882179030159, 0.753200204060919, 0.6722663669733614, 0.7411487100729386, 0.6711126538395631, 0.7074295880954875, 0.695372895068017, 0.7286832007081455, 0.7734541159105367, 0.8698124674422644, 0.7803257825168296, 0.7102257374343195, 0.648484678120138, 0.7495649669404314, 0.7394213156000313, 0.7373119297381171, 0.7235133675398325, 0.684231283031119, 0.7192080681978026, 0.6841477238917882, 0.8017267795532959, 0.8866118254560635, 0.8210355523788463, 0.8675740975401418]""";0.7551820775011329;0.8096036974189351;0.7443275844304919;0.3593859310717845
80;0.26283655444874754;"""[0.9024649661168649, 0.9696003529339923, 0.9037009319478889, 0.8307010172836543, 0.9376980740027108, 0.8413764103954141, 0.8306274634288371, 0.869247409339919, 0.8906930994616968, 0.9066214857224918, 0.953072303618056, 0.8899291378180856, 0.8415661246955658, 0.8436023925419041, 0.8490984598961582, 0.8750884970761367, 0.9351540878062483, 0.8774840804593915, 0.8157197728196779, 0.892494019138756, 0.8170629284038357, 0.8929299709075428, 0.9575361970254985, 0.9152980442851396, 0.9575906372194485]""";0.8878543145737967;0.9094671581551407;0.8802444645665883;"""[0.7975512649760323, 0.9071595372420196, 0.7553002608217332, 0.6724310039370526, 0.7408110507915902, 0.6747949489194239, 0.7060255070370696, 0.6916117772898722, 0.7321453534329163, 0.7736317750063054, 0.8629229655865469, 0.7813379416507606, 0.7096489462360407, 0.6566798339605397, 0.7510907512435859, 0.7517138916099163, 0.736365905525084, 0.7274802894765338, 0.678499264503823, 0.7256525839829122, 0.6853768716056051, 0.8030020297671044, 0.8867859930164388, 0.8228015095220899, 0.8686949453666278]""";0.755980648100305;0.8095418858608444;0.7453721735740507;0.35938568813444177
81;0.2624884029284641;"""[0.9000402050071975, 0.9694245597813543, 0.9022908419885735, 0.8319748262644562, 0.9374288324506549, 0.8399346693095529, 0.8286686737843344, 0.8696698552917537, 0.8887161341854642, 0.9049483613957156, 0.9551135088859904, 0.8949442328501851, 0.8409214872905721, 0.842441567602718, 0.8473654632941474, 0.8748401928679934, 0.9358503634677817, 0.8775277148847462, 0.8144234267734554, 0.8913327604594521, 0.8154695959593866, 0.8915172382861165, 0.9570672366246169, 0.9146256997325795, 0.9555385498474721]""";0.8872830399314507;0.9092711176437877;0.8796013134784475;"""[0.802186649936194, 0.9110140882481579, 0.7526403720105342, 0.6696433580211778, 0.7447817963807098, 0.6786350537128978, 0.7036147372403052, 0.6931918918671918, 0.733883783131126, 0.7766054780044656, 0.8665949406525542, 0.7876871504879969, 0.7128930694406755, 0.6613590123517014, 0.7493129912868267, 0.736739627222738, 0.7499742828369272, 0.728197549594939, 0.6878040316931956, 0.7317360826606853, 0.6845821201517855, 0.7998762774603686, 0.8827951281487116, 0.8194550642435375, 0.8666103088853514]""";0.7572725938268302;0.8106476169267993;0.7469023397893976;0.3621673839018532
82;0.2632390258363192;"""[0.9012624044618542, 0.9696433088280271, 0.9015600148386287, 0.8294767886240619, 0.9358459334253564, 0.8416503352045128, 0.8291098063520332, 0.8671623054000898, 0.8889315130093489, 0.9032134947235847, 0.9548377122835446, 0.8937577016033937, 0.8408558760090752, 0.8448552995991724, 0.8460308910295306, 0.8744297328241267, 0.9342540202931886, 0.8741309901947245, 0.8177749525893165, 0.8890055411602443, 0.8169735388001856, 0.8895871992974309, 0.9565048100145239, 0.9137901621079991, 0.9556428226459638]""";0.8868114862127967;0.9083837815930709;0.8792088068653959;"""[0.7998057837946719, 0.9095664997453743, 0.7561273300329507, 0.6662176834748335, 0.7371685349243656, 0.6828553370096493, 0.7044143813257485, 0.696174717602316, 0.7288428422072067, 0.7749426746460099, 0.8581078764635811, 0.786537802409576, 0.7059035411557848, 0.6504075238559497, 0.7470452141446426, 0.7460027573078263, 0.7354255706042468, 0.7259168022673763, 0.6881118305791617, 0.7286401841937362, 0.6877489362088207, 0.8039182645461401, 0.8845726764204458, 0.8212126826644353, 0.8610768189596646]""";0.7554697706617806;0.8095581083040578;0.7439111380405814;0.3614633128086751
83;0.2634286914647519;"""[0.9023876951574484, 0.968397551356604, 0.9015124368883207, 0.830781393700629, 0.9384006773766119, 0.8399934316795454, 0.8289382500944513, 0.8707069824697997, 0.8913122115712389, 0.9036107762983127, 0.9534996677514264, 0.8923407617698431, 0.8403593219519918, 0.845185320807492, 0.8478721120360724, 0.8769474955076371, 0.937398553493836, 0.8756695847387556, 0.816475384718982, 0.8925665062523593, 0.8165271062609608, 0.8912468470103999, 0.9562260007177927, 0.9142906736288473, 0.9570688091063352]""";0.8875886220938277;0.909065500639681;0.8799077757996773;"""[0.7975646927940232, 0.911249377887748, 0.7558582893297053, 0.668581662351039, 0.7342497128862379, 0.6837502815725661, 0.7063385889253273, 0.6822740074269718, 0.72952996764445, 0.7710646915094002, 0.8608422212745818, 0.7778111148212895, 0.7060540205803711, 0.6480589249822488, 0.7482675368092229, 0.7443582725060828, 0.7298682158419024, 0.7267233114677749, 0.6863734933198374, 0.7241246479813008, 0.6839620815527874, 0.8017689973881026, 0.884338816750117, 0.8200325918587188, 0.8640568520768206]""";0.7538840948615452;0.8085054132537064;0.7427920517717432;0.36232100085904545
84;0.26398821742765644;"""[0.9011302071092474, 0.9685686293391327, 0.9018298856113853, 0.8279165168179095, 0.9366280535182827, 0.8416637360827962, 0.8285530249512385, 0.8649343387450865, 0.8887445790676284, 0.9031972584646758, 0.9534254756292355, 0.8924400342570332, 0.8400040849869265, 0.8447327748599952, 0.8480251922925857, 0.8734561503256963, 0.9346795514624865, 0.8748095966243348, 0.8127138752158369, 0.8884365718904605, 0.8129406213935114, 0.889606773796938, 0.9558603696010591, 0.9131007274079832, 0.9555897810680903]""";0.8861195124207824;0.9082914420949771;0.8787711258563076;"""[0.7959510439437897, 0.9044523765992457, 0.7480018283364331, 0.6708503355911648, 0.7338632705686892, 0.6760307121243404, 0.7052157170203484, 0.690679832009091, 0.7353267768318804, 0.7730059779133509, 0.8628567865773429, 0.7845262386551215, 0.7094825328433237, 0.6538469258154154, 0.7437116240748237, 0.742937110949974, 0.729726422943278, 0.7285288532813435, 0.6906845010506564, 0.7279709038327341, 0.6875973360254815, 0.8028125511346987, 0.882116376119334, 0.8222085892488152, 0.8635930962715875]""";0.7546391087904906;0.8083683207992625;0.7438739249190358;0.36162179011487267
85;0.26300997816477134;"""[0.9021819109622609, 0.9702971514406128, 0.9021062631626886, 0.8295630452331009, 0.9385058779385066, 0.8418084851771692, 0.8291496716981809, 0.8667334371608533, 0.8902208755343325, 0.9050893906246343, 0.9528676278869185, 0.8924137633072571, 0.840988123732553, 0.8464652786988476, 0.8480216325351759, 0.8737846472287507, 0.9364127680865114, 0.8764057146500465, 0.8136862414040422, 0.8913221335029207, 0.8182639071296861, 0.8920965880299095, 0.9578777269710335, 0.9139605944024436, 0.9558592090062916]""";0.8874432826201891;0.9091474402015334;0.8800607377006158;"""[0.7964911054389556, 0.9077345789449996, 0.747486448679839, 0.6678462070176134, 0.7342710532691842, 0.6801537251420281, 0.7046102026750917, 0.684212916307568, 0.73610201389513, 0.7720275381598944, 0.8667574831453946, 0.7789085267253161, 0.7087422041718422, 0.6529917958412791, 0.7456918448754931, 0.7463388714423131, 0.7315848603400105, 0.7236779835849692, 0.6818212022863123, 0.7298945503523437, 0.6870276672487333, 0.799825579733538, 0.8822842077270332, 0.8200094182409805, 0.8660797143284793]""";0.7541028679829737;0.8088140853403187;0.7433147293505078;0.36113994818264417
86;0.26204701198729324;"""[0.902385338999761, 0.9701897614430353, 0.9029104771511584, 0.8290654591926602, 0.9397880855650209, 0.8424770374366111, 0.8321918093588938, 0.8691757555773452, 0.8904517484098053, 0.9074238632799536, 0.9545369768609795, 0.8945370305276042, 0.841995531278501, 0.8482646650062255, 0.8492248271154657, 0.8740344311325781, 0.9382830680402898, 0.8761670308786285, 0.8180318935926771, 0.8927218469878841, 0.8202713939376541, 0.894096752485571, 0.9584295626987953, 0.9157297194150865, 0.9573408401905588]""";0.8887889962625097;0.909970343508582;0.881314570234386;"""[0.7938166996694306, 0.910187281296865, 0.75444301134387, 0.6732005691721874, 0.7382050312816809, 0.6821997888742026, 0.7130777553160664, 0.6761814125577571, 0.7389165444254715, 0.7758568085547557, 0.862354748449155, 0.7805822063973713, 0.7096888691724433, 0.6564396766682377, 0.7460457699966483, 0.7450819873121963, 0.7350851605944757, 0.72619685753108, 0.6777714426652743, 0.7187825480364123, 0.6873339606183031, 0.7972507701849032, 0.8825417472418504, 0.81917893593163, 0.8595978482553748]""";0.7544006972619057;0.8091027502953145;0.7449997173208045;0.361031210356091
87;0.26306215317703696;"""[0.9024757350098638, 0.9702658174297518, 0.903251367857864, 0.8285873960007614, 0.9416896238013233, 0.845196132577147, 0.8297638474292798, 0.8678302375055124, 0.891733252140516, 0.9066400554034694, 0.9553236798149098, 0.8966446739483168, 0.8424232222969461, 0.8474256756506515, 0.8480454599062102, 0.8740990103409713, 0.9392404984145771, 0.8772670876545511, 0.8177278494611874, 0.8953589725210167, 0.8193063840707796, 0.8910837177420916, 0.9574327531615175, 0.9144678921767784, 0.9568898070050933]""";0.8888068059728436;0.9101277243764595;0.8811868674315632;"""[0.7950211803895748, 0.9112990946637632, 0.7493762168071932, 0.670056873722563, 0.7388358412060311, 0.6749410970508816, 0.7058154718779587, 0.6788634847096127, 0.7334230944368834, 0.7750382497426546, 0.8635011263212613, 0.7819743140711619, 0.7064993010728111, 0.6570415172827361, 0.7467264473808239, 0.7404031234845683, 0.7358037971701816, 0.719674265403906, 0.671512089502171, 0.7216940830536215, 0.6829731105660202, 0.8027426373168156, 0.882430968558893, 0.8186658174698652, 0.8662443052889574]""";0.7532223003420364;0.8086163221780345;0.7435840615277319;0.3613246076850984
88;0.26317730054615074;"""[0.9038066403152181, 0.9707258753130712, 0.9024467222708984, 0.8304341049219649, 0.9383919412221821, 0.8415355927105432, 0.8285564313534723, 0.8659460955191192, 0.8904020943408306, 0.9051394136133991, 0.9556890744177762, 0.8949650995038121, 0.8418432435761692, 0.8496447932560472, 0.848780328690598, 0.8763320456575183, 0.9368247425417433, 0.8779480656836013, 0.8184953565980168, 0.8950903041514263, 0.8167714696209906, 0.8935217438720355, 0.9577856095399494, 0.9164576729543779, 0.9569269049589973]""";0.8885784546641503;0.9100168118784495;0.881115832473347;"""[0.7958691798203776, 0.9100523160918312, 0.7513440689736085, 0.6722552081604329, 0.7423366095702425, 0.6903623116957651, 0.7050723517558833, 0.6820474996871527, 0.7355140542680513, 0.776030419278948, 0.8645150117787146, 0.7816011944410313, 0.7121339015287473, 0.6624809123004191, 0.7444634338358873, 0.7440686962467162, 0.7353070155472807, 0.7332569996153214, 0.682879169305608, 0.7076708091763989, 0.68246159157604, 0.8032953037404729, 0.8879313481536164, 0.8177292956656346, 0.8624655773300055]""";0.7553257711817676;0.8099509527057808;0.7459916361593872;0.3611769867881728
89;0.26433550503967473;"""[0.9011477269364497, 0.9691745422906228, 0.9034335032270001, 0.8292534938044009, 0.9383370155033837, 0.8425759688091566, 0.8284760816841823, 0.8680344720336397, 0.8893742045551991, 0.904312414690096, 0.9543033676556643, 0.8948495301782635, 0.8421280796005718, 0.8466765892797375, 0.8490556765907188, 0.8742860655429843, 0.9363250407516318, 0.8743012867541722, 0.8170941087476635, 0.8906588609044771, 0.817170329385625, 0.8918331439531122, 0.9574613208400257, 0.9148041776490069, 0.9565826320402926]""";0.887665985336323;0.9094511799859474;0.8801893371989166;"""[0.7973413122179822, 0.9111554348441125, 0.7502676087353506, 0.6691358168235063, 0.7377039040509434, 0.6788533252557889, 0.7065892936063641, 0.6764902182171197, 0.7296375583911443, 0.7774372536641129, 0.8641499184446872, 0.7809938079026615, 0.7104679968667253, 0.6578027724786977, 0.7462816614960868, 0.7491646531386091, 0.7357262292265978, 0.7247393719957551, 0.6782991202346041, 0.7241425022642352, 0.682910751025251, 0.7996471919605085, 0.8855387489192921, 0.8137713280458224, 0.8588482121960364]""";0.7538838396800799;0.8088808392133097;0.7441129409665586;0.3604538268514189
90;0.26258578648142256;"""[0.900568521336946, 0.969505073041814, 0.9029104478093501, 0.8298395742230684, 0.9384568619881174, 0.840382941258782, 0.8271695856801172, 0.8666285936419478, 0.8885699904248927, 0.903860645044701, 0.9526816287255504, 0.8922064053353003, 0.8421082502544182, 0.8448119584796581, 0.8470240679333407, 0.8714130055217236, 0.9363895088929337, 0.8764662176404789, 0.8174115904108099, 0.8912335796923558, 0.8170879674458439, 0.8915183847240283, 0.9581204489928297, 0.9129983736609975, 0.9557302590045716]""";0.887003755246583;0.9088797378502091;0.8794208695546951;"""[0.7976939644799538, 0.9115248721360777, 0.7513976911422658, 0.6693705923498305, 0.7390661235332802, 0.6850883924942882, 0.7144259103789237, 0.6754195757885375, 0.730313619258933, 0.7740709789245743, 0.8577623082691311, 0.7786169412639711, 0.706886456850285, 0.6575292502478834, 0.7464426865315471, 0.7451307475358929, 0.7352664748064892, 0.7164199443696982, 0.6840828663635661, 0.7137409612352525, 0.6855153808359696, 0.7964632393165656, 0.8844425376075677, 0.8148976123319799, 0.8601762252448664]""";0.7532698141318933;0.8079012604686546;0.7436932401773511;0.3627458942860828
91;0.2624320772804862;"""[0.9023348434355007, 0.9704932437299196, 0.9050199687510789, 0.8316688591482913, 0.9427887134480986, 0.8454124672618704, 0.8306312011749138, 0.8694917473597665, 0.8917872626731749, 0.9068316297371624, 0.9549868161576921, 0.8945736163390764, 0.8438784261713184, 0.8486439292235357, 0.8483074451490968, 0.8760238937556153, 0.9408224481219182, 0.87695649191371, 0.8192248132764216, 0.8937522583402038, 0.8186630146249991, 0.8941163077567754, 0.9596420762925094, 0.9148323452429906, 0.9570180961576071]""";0.88951607660973;0.9109654528140528;0.8819916560413567;"""[0.8028886222181288, 0.9127994521882468, 0.7528068853254573, 0.667349168533293, 0.7427773975256348, 0.678288158376366, 0.7090858851650382, 0.6901713274935158, 0.7319660386317434, 0.774819225716187, 0.8673984789537613, 0.7786150410260262, 0.7019483634566592, 0.6584773943005006, 0.745174367255836, 0.7409879473417866, 0.7350307576014283, 0.7186675968434002, 0.6734331624453173, 0.710475194261805, 0.6883931941484966, 0.7997576128484236, 0.8859103910111356, 0.8173294392671383, 0.8630656753953169]""";0.7539046710932256;0.808677952557344;0.7440329748671861;0.3611375074514956
